ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
26022075G90EQR,Hoàn thành,225246433207911,2026-02-20 07:27:13,2026-02-25 19:27:11,2026-02-19 09:43:27,QuynhChi Kids,454039750,Preferred(Non-CB),27933419855,"BC18. Bộ sơ sinh cộc tay Unchi cài vai, chất vải petit mềm mỏng mát cho bé từ 5-14kg",138301360328,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ quần áo,75900,1,Shopee Comm,,66205,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
26022075G90EQR,Hoàn thành,225246433207911,2026-02-20 07:27:13,2026-02-25 19:27:11,2026-02-19 09:43:27,QuynhChi Kids,454039750,Preferred(Non-CB),27933419855,"BC18. Bộ sơ sinh cộc tay Unchi cài vai, chất vải petit mềm mỏng mát cho bé từ 5-14kg",89809926579,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ quần áo,75900,1,Shopee Comm,,66205,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
26022075G90EQR,Hoàn thành,225246433207911,2026-02-20 07:27:13,2026-02-25 19:27:11,2026-02-19 09:43:27,QuynhChi Kids,454039750,Preferred(Non-CB),27933419855,"BC18. Bộ sơ sinh cộc tay Unchi cài vai, chất vải petit mềm mỏng mát cho bé từ 5-14kg",138301360318,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ quần áo,75900,1,Shopee Comm,,66206,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
26022075046QER,Hoàn thành,225245892291094,2026-02-20 07:18:32,2026-03-03 10:00:16,2026-02-18 14:20:22,xmyshoes.vn,1102241830,Preferred(CB),41107477545,"Giày lỗ trẻ em, dép, mùa hè 2025 phong cách mới, mặc ngoài trời, dép đế mềm, chống trượt cho bé trai, cỡ vừa và lớn.",109524735029,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Giày bé trai,Dép quai hậu,266655,1,XTRA Comm,,216655,,0.00%,0,1.00%,2166.55,2166.55,0,2166.55,2166.55,,0,0.00%,0,100.00%,2166.55,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetCongTu0502,,,,Facebook
26022073E4TVW0,Hoàn thành,225244214236133,2026-02-20 06:50:14,2026-02-27 13:18:09,2026-02-17 20:10:54,HiluKisd,1582894041,Preferred(Non-CB),27188627398,HILUKISD=Set áo phông mickey kèm quần short jean mềm co giãn lên dáng cực ngầu cho bé,290702980379,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo bé trai,Com lê & đồ bộ,150000,1,XTRA Comm,,129000,,0.00%,0,2.50%,3225,3225,0,3225,3225,,0,0.00%,0,100.00%,3225,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetCongTu0502,,,,Facebook
260220737E879Q,Hoàn thành,225243989221555,2026-02-20 06:46:30,2026-03-03 22:04:47,2026-02-19 11:21:12,Genius Baby Boutique Clothing,898634458,Preferred(CB),25081151067,Quần Áo Bé Trai Bé Gái Áo Liền Quần Ngắn Tay + Tất 0-24 Tuổi Mùa Hè Sơ Sinh Cotton Phong Cách Đại Học Onesie Bao Gồm Tất,195120655712,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ đồ liền thân,156600,1,XTRA Comm,,134675,,0.00%,0,5.50%,7407.125,7407.125,0,7407.125,7407.125,,0,0.00%,0,100.00%,7407.125,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
260220737E879P,Hoàn thành,225243989221554,2026-02-20 06:46:30,2026-03-02 04:24:28,2026-02-19 11:21:12,Genius Baby Boutique Clothing,898634458,Preferred(CB),24966460334,Chất Lượng Cao Mùa Hè Mới Bé Trai Và Bé Gái Polo Tay Ngắn Onesie 0-24 Tháng Tuổi Sơ Sinh Đẹp Trai Tam Giác Áo Liền Quần Phong Cá,89521003987,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ đồ liền thân,131000,1,XTRA Comm,,109182,,0.00%,0,5.50%,6005.01,6005.01,0,6005.01,6005.01,,0,0.00%,0,100.00%,6005.01,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
26022072XCCE98,Hoàn thành,225243685270889,2026-02-20 06:41:25,2026-02-28 17:10:43,2026-02-19 22:40:39,Thóc Gạo Shop 89,459635643,Preferred(Non-CB),21694890239,NORDIC NATURALS CHILDREN'S DHA STRABERRY FLAVOR- Siro bổ sung DHA Nordic cho bé từ 1 tuổi 530mg omega 3,147090946492,Normal Product,,Mẹ & Bé,Chăm sóc sức khỏe bé,Vitamin & Thực phẩm bổ sung,926000,1,Shopee Comm,,709930,,4.50%,31946.85,0.00%,0,31946.85,31946.85,0,31946.85,,0,0.00%,0,100.00%,31946.85,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
26022072KP0EF8,Đã hủy,225243326268644,2026-02-20 06:35:26,--,2026-02-19 13:34:13,Eva de Eva Store,184950627,Shopee Mall(Non-CB),41227627075,Áo kiểu nữ tay dài thiết kế Eva de Eva 25AOTT023,267296909581,Normal Product,,Thời Trang Nữ,Áo,Khác,299500,0,Shopee Comm,,0,254575,4.50%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetCongTu0502,,,,Facebook
26022072E6FUAW,Hoàn thành,225243142226677,2026-02-20 06:32:22,2026-02-24 18:15:25,2026-02-18 09:50:48,ZMBABY Official Store,1327038020,Shopee Mall(Non-CB),27264065733,"Balo cho bé trai học mầm non, mẫu giáo hình khủng long ZMBABY KLNN-96, Ba lô cho bé từ 1 đến 5 tuổi",185712708054,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Phụ kiện trẻ em & trẻ sơ sinh,Túi xách & vali,215000,1,Shopee Comm,,178900,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
260220721XHQFH,Hoàn thành,225242731245938,2026-02-20 06:25:36,2026-02-24 18:57:02,2026-02-20 06:22:51,Bobby - Gian Hàng Chính Hãng,63521925,Shopee Mall(Non-CB),2152217720,Bộ 4 gói Khăn ướt Bobby không mùi 100 tờ/gói (Xanh),70443120462,Normal Product,,Mẹ & Bé,Đồ dùng phòng tắm & Chăm sóc cơ thể bé,Khăn lau,120999,2,Shopee Comm,,193598,,4.50%,8711.91,0.00%,0,8711.91,8711.91,0,8711.91,,0,0.00%,0,100.00%,8711.91,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Facebook
26022071NTC49D,Hoàn thành,225242324210719,2026-02-20 06:18:44,2026-02-25 11:06:19,2026-02-19 08:06:18,Nhà Sách Thanh Phương 1,1269055904,Shopee Mall(Non-CB),53553416906,Sách - Tuyển Chọn Đề Kiểm Tra Toán Và Tiếng Việt Lớp 1 Các Trường - Cả năm (2 Cuốn),390328399956,Normal Product,,Sách & Tạp Chí,Sách,Sách Giáo Dục,89000,1,Shopee Comm,,77870,,4.50%,3504.15,0.00%,0,3504.15,3504.15,0,3504.15,,0,0.00%,0,100.00%,3504.15,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Facebook
260220718XCQSK,Hoàn thành,225241892220668,2026-02-20 06:11:33,2026-02-26 17:05:47,2026-02-19 21:17:53,MT-Store.,112392091,Preferred(Non-CB),25940616822,"Túi chườm có gel sẵn chườm nóng, chườm lạnh hạ sốt, giảm đau mỏi sơ cứu chấn thương thể thao",119380908952,Normal Product,,Sức Khỏe,Vật tư y tế,Khác,129000,1,XTRA Comm,,116000,,4.50%,5220,1.00%,1160,6380,5220,1160,6380,,0,0.00%,0,100.00%,6380,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
26022070897Q57,Đã hủy,225240797298614,2026-02-20 05:53:37,--,2026-02-19 18:34:44,patrack,1127902992,Preferred(Non-CB),41801884185,"🌈Patrackiy✨Dụng cụ chà gót chân 2in1, bàn chải kim loại chà nhám và dũa móng chân, tẩy tế bào chết",265154800241,Normal Product,,Sắc Đẹp,"Chăm sóc tay, chân & móng",Chăm sóc chân,8465,0,XTRA Comm,,0,8465,4.50%,0,5.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
2602206WAKS6FV,Hoàn thành,225237653230203,2026-02-20 05:00:52,2026-02-24 16:58:48,2026-02-18 00:57:56,Shopbongbaby,731999859,Preferred(Non-CB),41810833749,"Tấm Lót Chống Thấm Cotton 3 Lớp Anchee , Kích Thước 50x70cm",290910765648,Normal Product,,Mẹ & Bé,Tã & bô em bé,Bộ lót thay tã,49999,1,XTRA Comm,,42000,,4.50%,1890,4.50%,1890,3780,1890,4724.955,6614.955,,0,0.00%,0,100.00%,6614.955,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FV,Hoàn thành,225237653230203,2026-02-20 05:00:52,2026-02-24 16:58:48,2026-02-18 00:57:56,Shopbongbaby,731999859,Preferred(Non-CB),42109233233,"Bộ Dài Tay UnChi Cúc Bấm Cài Chéo Chất Thun Lạnh Màu Trơn In Hình Mềm mát, Thoải mái Cho Em Bé Sơ Sinh từ 3-9kg",265774336455,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ quần áo,75000,1,XTRA Comm,,62999,,0.00%,0,4.50%,2834.955,2834.955,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FT,Hoàn thành,225237653230201,2026-02-20 05:00:52,2026-02-24 16:58:45,2026-02-18 00:57:56,MỸ PHẨM CHÍNH HÃNG QG,1250196952,C2C(Non-CB),28586092931,COMBO 2 CAN Nước Giặt Dnee 3000ml Chính Hãng Phù Hợp Cho Da Bé > ..,237798834929,Normal Product,,Mẹ & Bé,Đồ dùng phòng tắm & Chăm sóc cơ thể bé,Giặt xả quần áo trẻ em,139999,1,XTRA Comm,,139999,,4.50%,6299.955,1.50%,2099.985,8399.94,6299.955,2099.985,8399.94,,0,0.00%,0,100.00%,8399.94,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FS,Hoàn thành,225237653230200,2026-02-20 05:00:52,2026-02-24 16:58:52,2026-02-18 00:57:56,"HUYENKITKAT ĐỒ SƠ SINH, MẸ BÉ",28744924,Preferred(Non-CB),27665518298,Hộp 5 khăn sữa sợi tre lụa MANNY chính hãng,300462545657,Normal Product,,Mẹ & Bé,Đồ dùng phòng tắm & Chăm sóc cơ thể bé,"Áo choàng tắm, Khăn tắm & Khăn mặt",102000,1,Shopee Comm,,85683,,4.50%,3855.735,0.00%,0,3855.735,3855.735,0,3855.735,,0,0.00%,0,100.00%,3855.735,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FR,Hoàn thành,225237653230199,2026-02-20 05:00:52,2026-03-02 19:50:26,2026-02-18 00:57:56,Đậu Đậu Store - Mẹ Và Bé,1149299588,Preferred(Non-CB),23164414158,Combo 3-5 bộ cộc tay sơ sinh chất vải thun lạnh mềm mịn cho bé sơ sinh size 0-9 tháng CL07 Đậu Đậu Store,217454579780,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ quần áo,225000,1,XTRA Comm,,186965,,0.00%,0,5.00%,9348.25,9348.25,0,32199.5725,32199.5725,,0,0.00%,0,100.00%,32199.5725,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FR,Hoàn thành,225237653230199,2026-02-20 05:00:52,2026-03-02 19:50:26,2026-02-18 00:57:56,Đậu Đậu Store - Mẹ Và Bé,1149299588,Preferred(Non-CB),24122180907,Set 5 Áo cộc tay sơ sinh thun lạnh phối màu VT mềm mịn thoáng khí in hoạ tiết cho bé 0 - 9 tháng [AL02] Đậu Đậu Store,205006926024,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Áo,132000,1,Ưu đãi do người bán mời,,109687,,0.00%,0,3.75%,4113.2625,4113.2625,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FR,Hoàn thành,225237653230199,2026-02-20 05:00:52,2026-03-02 19:50:26,2026-02-18 00:57:56,Đậu Đậu Store - Mẹ Và Bé,1149299588,Preferred(Non-CB),24122180907,Set 5 Áo cộc tay sơ sinh thun lạnh phối màu VT mềm mịn thoáng khí in hoạ tiết cho bé 0 - 9 tháng [AL02] Đậu Đậu Store,205006926036,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Áo,132000,1,Ưu đãi do người bán mời,,109688,,0.00%,0,3.75%,4113.3,4113.3,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FR,Hoàn thành,225237653230199,2026-02-20 05:00:52,2026-03-02 19:50:26,2026-02-18 00:57:56,Đậu Đậu Store - Mẹ Và Bé,1149299588,Preferred(Non-CB),24923949265,Set 5 bộ quần áo dài tay sơ sinh TT chất thun lạnh mềm mịn cho bé trắng in hoạ tiết cho bé 0 - 9 tháng DL0 Đậu Đậu Store,236220465976,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ quần áo,235000,1,XTRA Comm,,195274,,0.00%,0,4.00%,7810.96,7810.96,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FR,Hoàn thành,225237653230199,2026-02-20 05:00:52,2026-03-02 19:50:26,2026-02-18 00:57:56,Đậu Đậu Store - Mẹ Và Bé,1149299588,Preferred(Non-CB),26075881357,Set 3/5 Bộ cộc tay HH thun lạnh petit cho bé sơ sinh 3-9kg chất vải mềm mịn mát cho bé trai bé gái HH-CL00 Đậu Đậu Store,233788554663,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ quần áo,205000,1,XTRA Comm,,170345,,0.00%,0,4.00%,6813.8,6813.8,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FQ,Hoàn thành,225237653230198,2026-02-20 05:00:52,2026-03-02 19:50:31,2026-02-18 00:57:56,Thế giới cho bé Socshop,78272981,Preferred(Non-CB),20959442443,Bộ gối chặn xô in hình dễ thương cho bé,213028593053,Normal Product,,Mẹ & Bé,Đồ dùng phòng ngủ cho bé,Nệm và chăn ga,60000,1,XTRA Comm,,50400,,4.50%,2268,1.00%,504,2772,2268,3275.95,5543.95,,0,0.00%,0,100.00%,5543.95,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FQ,Hoàn thành,225237653230198,2026-02-20 05:00:52,2026-03-02 19:50:31,2026-02-18 00:57:56,Thế giới cho bé Socshop,78272981,Preferred(Non-CB),26957665669,"Bộ dài tay Uchi chất petit màu trơn khuy bấm lệch kiểu cực xinh,mềm mát,co dãn 4 chiều cho bé",256363972173,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ quần áo,66000,1,XTRA Comm,,55439,,0.00%,0,5.00%,2771.95,2771.95,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FP,Đã hủy,225237653230197,2026-02-20 05:00:52,--,2026-02-18 00:57:56,Hệ Thống Cửa Hàng Mẹ Bé Pinus,51937506,Preferred(Non-CB),6672653189,Combo Mũ Bao Tay Chân Vải Pettit Cho Bé Sơ Sinh Mẹ Bé Pinus  Mũ Sơ Sinh Cute  Mềm Mại Hàng Chính Hãng,195627954229,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Bao tay trẻ em & Tất,,55000,0,Shopee Comm,,0,43424,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FP,Đã hủy,225237653230197,2026-02-20 05:00:52,--,2026-02-18 00:57:56,Hệ Thống Cửa Hàng Mẹ Bé Pinus,51937506,Preferred(Non-CB),6672653189,Combo Mũ Bao Tay Chân Vải Pettit Cho Bé Sơ Sinh Mẹ Bé Pinus  Mũ Sơ Sinh Cute  Mềm Mại Hàng Chính Hãng,195627954231,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Bao tay trẻ em & Tất,,55000,0,Shopee Comm,,0,43424,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FP,Đã hủy,225237653230197,2026-02-20 05:00:52,--,2026-02-18 00:57:56,Hệ Thống Cửa Hàng Mẹ Bé Pinus,51937506,Preferred(Non-CB),6672653189,Combo Mũ Bao Tay Chân Vải Pettit Cho Bé Sơ Sinh Mẹ Bé Pinus  Mũ Sơ Sinh Cute  Mềm Mại Hàng Chính Hãng,195627954245,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Bao tay trẻ em & Tất,,55000,0,Shopee Comm,,0,43421,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FP,Đã hủy,225237653230197,2026-02-20 05:00:52,--,2026-02-18 00:57:56,Hệ Thống Cửa Hàng Mẹ Bé Pinus,51937506,Preferred(Non-CB),6672653189,Combo Mũ Bao Tay Chân Vải Pettit Cho Bé Sơ Sinh Mẹ Bé Pinus  Mũ Sơ Sinh Cute  Mềm Mại Hàng Chính Hãng,195627954247,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Bao tay trẻ em & Tất,,55000,0,Shopee Comm,,0,43421,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FP,Đã hủy,225237653230197,2026-02-20 05:00:52,--,2026-02-18 00:57:56,Hệ Thống Cửa Hàng Mẹ Bé Pinus,51937506,Preferred(Non-CB),6683941081,Nhộng Chũn 🌈 FREE SHIP 🌈 Nhộng Chũn Giúp Bé Sơ Sinh Ngủ Ngon,186300055937,Normal Product,,Mẹ & Bé,Đồ dùng phòng ngủ cho bé,Nệm và chăn ga,89000,0,Shopee Comm,,0,70263,4.50%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FP,Đã hủy,225237653230197,2026-02-20 05:00:52,--,2026-02-18 00:57:56,Hệ Thống Cửa Hàng Mẹ Bé Pinus,51937506,Preferred(Non-CB),6683941081,Nhộng Chũn 🌈 FREE SHIP 🌈 Nhộng Chũn Giúp Bé Sơ Sinh Ngủ Ngon,238148414775,Normal Product,,Mẹ & Bé,Đồ dùng phòng ngủ cho bé,Nệm và chăn ga,89000,0,Shopee Comm,,0,70263,4.50%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FP,Đã hủy,225237653230197,2026-02-20 05:00:52,--,2026-02-18 00:57:56,Hệ Thống Cửa Hàng Mẹ Bé Pinus,51937506,Preferred(Non-CB),3065858205,Combo 5 hộp tăm bông trẻ em Vcool 🌈 HÀNG CHÍNH HÃNG 🌈Tăm bông Vcool đa năng lõi giấy hộp 200 chiếc,410227922578,Normal Product,,Sắc Đẹp,Dụng cụ làm đẹp,Dụng cụ trang điểm,85000,0,Shopee Comm,,0,67105,4.50%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206WAKS6FP,Đã hủy,225237653230197,2026-02-20 05:00:52,--,2026-02-18 00:57:56,Hệ Thống Cửa Hàng Mẹ Bé Pinus,51937506,Preferred(Non-CB),5562443167,"(Giá sỉ) Khăn Tắm Cho Bé Sơ Sinh Xô Cotton 6 Lớp, Khăn Tắm Xuất Nhật Mềm Thấm Hút Tốt 1.05 X 1.05mét",350168284735,Normal Product,,Mẹ & Bé,Đồ dùng phòng tắm & Chăm sóc cơ thể bé,"Áo choàng tắm, Khăn tắm & Khăn mặt",99000,0,XTRA Comm,,0,78158,4.50%,0,1.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206W3C36M7,Hoàn thành,225237411290490,2026-02-20 04:57:12,2026-02-24 23:43:36,2026-02-18 20:02:23,Nghi Shop,11682351,Preferred(Non-CB),51303068330,"1 viên nhai Nexgard hỗ trợ phòng và trị ve, bọ chét, rận, xà mâu dành cho chó",325296457043,Normal Product,,Chăm Sóc Thú Cưng,Chăm sóc sức khỏe,Khác,154732,1,Shopee Comm,,136164,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602206KYFSC6S,Hoàn thành,225227616273003,2026-02-20 02:13:36,2026-02-23 09:01:06,2026-02-18 20:02:47,Simgphone-Merries-Goldgi-Moony,11175504,C2C(Non-CB),51253920003,(Mẫu mới 2026) Tã Bỉm Honey Premium Quần/ Dán mẫu mới đủ size Nb/S/M/M/L/XL/2XL/3XL/4XL - Simgphone,355372215876,Normal Product,,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,259000,2,Shopee Comm,,408000,,4.50%,18360,0.00%,0,18360,18360,0,18360,,0,0.00%,0,100.00%,18360,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
2602206KW4CU70,Đã hủy,225227537219418,2026-02-20 02:12:17,--,2026-02-19 18:22:50,Nguyên Trí Baby - MẸ VÀ BÉ,231036790,Preferred(Non-CB),14438090675,Máy hâm sữa thông minh siêu tốc Moaz bebe MB033 chính hãng bảo hành 12 tháng,234226691349,Normal Product,,Mẹ & Bé,Đồ dùng ăn dặm cho bé,Bình sữa,699000,0,Shopee Comm,,0,608130,4.50%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Facebook
2602206KW4CU70,Đã hủy,225227537219418,2026-02-20 02:12:17,--,2026-02-19 18:22:50,Nguyên Trí Baby - MẸ VÀ BÉ,231036790,Preferred(Non-CB),40503846509,Túi trữ sữa Moaz Eco cảm biến nhiệt đổi màu (200ml/250ml) chất liệu cao cấp an toàn,295323978975,Normal Product,,Mẹ & Bé,Đồ dùng ăn dặm cho bé,Đồ dùng cho con bú,129000,0,Shopee Comm,,0,112230,4.50%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Facebook
2602206GP1PKDB,Hoàn thành,225224078285287,2026-02-20 01:14:38,2026-02-26 16:14:13,2026-02-18 08:18:02,Hadato,88639781,Preferred(Non-CB),27776303430,Phụ kiện robot Q REVO 5AE 798 CURV Q REVO EDGE 5v1 Q REVO Q REVO C PRO P20 PRO [A] ####,237673929276,Normal Product,,Thiết Bị Điện Gia Dụng,Thiết bị điện gia dụng nhỏ,Máy hút bụi & Thiết bị làm sạch sàn,65000,1,Shopee Comm,,52000,,4.50%,2340,0.00%,0,2340,8820,0,8820,,0,0.00%,0,100.00%,8820,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetCongTu0502,,,,Others
